latitude;longitude
54.9906584;57.689904500000004
56.085232;60.732498899999996
54.8178174;58.446503899999996
54.0844132;61.5585503
54.9261323;58.152806700000006
54.981932900000004;60.37733050000001
55.160365899999995;61.4007858
54.449012399999994;61.2581869
54.8546372;58.42271160000001
43.2918071;45.8724383
43.317924299999994;45.6981102
43.3519164;46.103605200000004
43.12760720000001;45.5406838
43.148776;45.900957700000006
54.8398179;46.572142299999996
55.5069543;47.4917734
55.840652600000006;48.2579372
56.111968000000005;47.71426760000001
56.109486;47.4791429
55.8650132;47.472967
56.1439378;47.248871799999996
55.496179500000004;46.4183534
55.9406826;46.202076500000004
64.73143470000001;177.5015752
68.0585533;166.43884509999998
69.7018051;170.29991940000002
58.6094885;125.38166890000001
67.5500865;133.3907829
63.751731400000004;121.6272754
60.727603599999995;114.9549103
62.53625110000001;113.96681459999999
56.6600322;124.72031000000001
63.282877500000005;118.324325
60.3758203;120.40601299999999
61.484353799999994;129.1482195
67.45816640000001;153.7069511
58.9586939;126.2875375
66.40723670000001;112.30616529999999
62.02802729999999;129.7325717
64.4456575;76.4714559
66.65923760000001;66.3882628
63.794188;74.494913
65.53775139999999;72.5182746
66.0840036;76.6810032
63.201845999999996;75.4509665
66.5493568;66.6083994
64.9117649;77.7610204
57.3091552;39.8545157
58.185954200000005;40.1796765
58.361986800000004;40.6869581
57.7881664;38.4542816
56.73604350000001;38.8543064
58.506328;39.1210034
57.2050177;39.4378357
58.048380200000004;38.858338
57.86742370000001;39.5368234
57.522386600000004;38.30197929999999
57.6216145;39.897878000000006
